[((0.02,0.37),64),((0.01,0.39),64),((-0.07,0.45),64),((-0.05,0.49),64)]|[(b.minor,256)]|[71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71]|[(71,256)]|[[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]|[]|[[256], [[0, 256]], ((0, 0, 0), (71, 0, 0)), [0, 0, 0, 0, (0, 0)]]
[((-0.03,0.49),64),((0.03,0.38),64),((0.03,0.25),64),((0.04,0.19),64)]|[(b.minor,256)]|[71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71]|[(71,256)]|[[64,68],[64,68],[64,68],[64,68],[71],[71],[71],[71],[65,69],[65,69],[65,69],[65,69],[65,69],[65,69],[65,69],[65,69]]|[]|[[256], [(28.57, 64), (11.66, 64), (-16.15, 128)], [(64, 1, 1), (71, 0, 0)], [0, 0, 1, 1, (1, 4)]]
[((0.04,0.19),256)]|[(b.minor,256)]|[71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,74,74,74,74,71,71,71,71,71,71,71,71,71,71,71,71]|[(71,192),(74,16),(71,48)]|[[64,68],[64,68],[64,68],[64,68],[71],[71],[71],[71],[65,69],[65,69],[65,69],[65,69],[74],[74],[74],[74]]|[]|[[192, 16, 48], [(28.57, 64), (11.66, 64), (-16.15, 64), (5.88, 64)], [(64, 10, -1), (74, 0, 0)], [0, 0, 1, 1, (1, 4)]]
[((0.04,0.19),128),((0,0.55),64),((0.05,0.65),64)]|[(b.minor,256)]|[71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71]|[(71,256)]|[[64,68,76],[64,68,76,80],[64,68,76,80],[64,68,76,80],[68,74,80],[68,74,78],[68,74,78],[68,74,78],[64,76,78],[64,76,80],[64,76,80],[64,76,80],[71,74,80],[71,74,78],[71,74,78],[71,74,78]]|[]|[[256], [(34.92, 16), (48.8, 48), (42.81, 16), (38.24, 48), (29.52, 16), (34.92, 48), (35.77, 16), (30.45, 48)], [(64, 7, -1), (71, 0, 0)], [0, 0, 1, 1, (1, 4)]]
[((0.04,0.7),64),((0.04,0.72),64),((0.04,0.77),128)]|[(b.minor,256)]|[71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71]|[(71,256)]|[[69,76,78],[69,76,80],[69,76,80],[69,76,80],[65,69,74],[69,74,78],[69,74,78],[69,74,78],[64,68],[64,68],[64,68],[64,68],[71],[71],[71],[71]]|[]|[[256], [(28.57, 16), (34.06, 48), (-21.54, 16), (26.62, 48), (28.57, 64), (11.66, 64)], [(64, 2, -2), (71, 0, 0)], [0, 0, 1, 1, (1, 4)]]
[((0.04,0.77),256)]|[(b.minor,256)]|[71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,74,74,74,74,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71]|[(71,64),(74,16),(71,176)]|[[65,69],[65,69],[65,69],[65,69],[74],[74],[74],[74],[74],[74],[74],[74],[74],[74],[74],[74]]|[]|[[64, 16, 176], [(-16.15, 64), (5.88, 192)], [(65, 9, 2), (74, 0, 0)], [0, 0, 1, 1, (1, 4)]]
[((0.01,0.77),64),((0,0.77),64),((0,0.78),64),((-0.01,0.79),64)]|[(b.minor,256)]|[71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,74,74,74,74,71,71,71,71,71,71,71,71,71,71,71,71]|[(71,192),(74,16),(71,48)]|[[64,68,76],[64,68,76,80],[64,68,76,80],[64,68,76,80],[71,74,80],[71,74,78],[71,74,78],[71,74,78],[69,76,78],[69,76,80],[69,76,80],[69,76,80],[74,80],[74,78],[74,78],[74,78]]|[]|[[192, 16, 48], [(34.92, 16), (48.8, 48), (35.77, 16), (30.45, 48), (28.57, 16), (34.06, 48), (26.62, 16), (20.48, 48)], [(64, 10, 0), (74, 0, 0)], [0, 0, 1, 1, (1, 4)]]
[((-0.01,0.79),256)]|[(b.minor,256)]|[71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71]|[(71,256)]|[[74,76],[74,80],[74,80],[74,80],[74,80],[74,78],[74,78],[74,78],[65,69],[65,69],[65,69],[65,69],[71],[71],[71],[71]]|[144]|[[256], [(13.92, 16), (26.62, 64), (20.48, 48), (-16.15, 64), (11.66, 64)], [(65, -3, -2), (71, 0, 0)], [0, 0, 1, 1, (1, 4)]]
[((-0.01,0.79),256)]|[(b.minor,256)]|[71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71]|[(71,256)]|[[64,68,71,76],[64,68,71,76,80],[64,68,71,76,80],[64,68,71,76,80],[64,68,71,74,80],[64,68,71,74,78],[64,68,71,74,78],[64,68,71,74,78],[64,68,71,76,78],[64,68,71,76,80],[64,68,71,76,80],[64,68,71,76,80],[64,68,71,74,80],[64,68,71,74,78],[64,68,71,74,78],[69,74,78]]|[]|[[256], [(42.81, 16), (54.38, 48), (53.35, 16), (50.0, 48), (51.16, 16), (54.38, 48), (53.35, 16), (50.0, 32), (26.62, 16)], [(64, 5, -3), (71, 0, 0)], [0, 0, 1, 1, (1, 4)]]
[((0,0.81),64),((-0.01,0.8),192)]|[(b.minor,256)]|[71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,74,74,74,74,71,71,71,71,71,71,71,71,71,71,71,71]|[(71,192),(74,16),(71,48)]|[[64,68,71,76,78],[64,68,71,76,80],[64,68,71,76,80],[64,68,71,76,80],[69,71,74],[69,71,74,78],[69,71,74,78],[69,71,74,78],[65,69],[65,69],[65,69],[65,69],[74],[74],[74],[74]]|[144]|[[192, 16, 48], [(51.16, 16), (54.38, 48), (23.61, 16), (35.77, 48), (-16.15, 64), (5.88, 64)], [(64, 10, -1), (74, 0, 0)], [0, 0, 1, 1, (1, 4)]]
[((-0.01,0.8),256)]|[(b.minor,256)]|[71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71]|[(71,256)]|[[64,68],[64,68],[64,68],[64,68],[64,68],[64,68],[64,68],[64,68],[71,76],[71,76,80],[71,76,80],[71,76,80],[69,71,74],[69,71,74,78],[69,71,74,78],[69,71,74,78]]|[]|[[256], [(28.57, 128), (19.42, 16), (37.43, 48), (23.61, 16), (35.77, 48)], [(64, 5, 0), (71, 0, 0)], [0, 0, 1, 1, (1, 4)]]
[((-0.01,0.8),192),((0.09,0.81),64)]|[(b.minor,256)]|[71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71]|[(71,256)]|[[65,69,71,78],[65,69,71,76],[65,69,71,76],[65,69,71,76],[65,69,74],[69,74,78],[69,74,78],[69,74,78],[65,69,71,78],[65,69,71,76],[65,69,71,76],[65,69,71,76],[65,69,74],[69,74,78],[69,74,78],[69,74,78]]|[]|[[256], [(38.24, 16), (33.18, 48), (-21.54, 16), (26.62, 48), (38.24, 16), (33.18, 48), (-21.54, 16), (26.62, 48)], [(65, 4, -1), (71, 0, 0)], [0, 0, 1, 1, (1, 4)]]
[((0.11,0.81),128),((0.11,0.83),128)]|[(b.minor,256)]|[71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71,71]|[(71,256)]|[[71,76,78],[71,76,80],[71,76,80],[71,76,80],[73,78,80],[73,78,81],[73,78,81],[73,78,81],[71,76,81],[71,76,80],[71,76,80],[71,76,80],[69,74],[69,74,78],[69,74,78],[69,74,78]]|[144]|[[256], [(32.28, 16), (37.43, 48), (-46.26, 16), (36.61, 48), (25.63, 16), (37.43, 48), (12.79, 16), (26.62, 48)], [(69, -2, 1), (71, 0, 0)], [0, 0, 1, 1, (1, 4)]]
